0 0 0
0 1 8
0 2 4
0 3 6
0 4 6
0 5 7
0 6 1
0 7 4
0 8 2
0 9 7
0 10 1
0 11 5
0 12 5
0 13 0
0 14 7
0 15 4
0 16 6
0 17 6
0 18 3
0 19 3
0 20 3
0 21 3
0 22 9
0 23 0
0 24 9
0 25 7
0 26 8
0 27 4
0 28 3
0 29 6
0 30 8
0 31 3
0 32 8
0 33 7
0 34 6
0 35 0
0 36 5
0 37 6
0 38 0
0 39 4
0 40 2
0 41 1
0 42 7
0 43 1
0 44 6
0 45 3
0 46 2
0 47 1
0 48 9
0 49 8
0 50 7
0 51 1
0 52 4
0 53 1
0 54 7
0 55 9
0 56 8
0 57 3
0 58 7
0 59 9
0 60 5
0 61 2
0 62 7
0 63 4
0 64 8
0 65 3
0 66 6
0 67 0
0 68 0
0 69 8
0 70 8
0 71 7
0 72 6
0 73 1
0 74 5
0 75 7
0 76 5
0 77 5
0 78 1
0 79 9
0 80 6
0 81 5
0 82 8
0 83 8
0 84 1
0 85 1
0 86 9
0 87 9
0 88 6
0 89 4
0 90 2
0 91 0
0 92 9
0 93 7
0 94 7
0 95 0
0 96 8
0 97 5
0 98 2
0 99 2
0 100 9
0 101 9
0 102 8
0 103 2
0 104 6
0 105 9
0 106 8
0 107 0
0 108 2
0 109 8
0 110 5
0 111 2
0 112 3
0 113 9
0 114 4
0 115 0
0 116 6
0 117 5
0 118 8
0 119 7
0 120 9
0 121 5
0 122 6
0 123 4
0 124 8
0 125 4
0 126 0
0 127 0
0 128 6
0 129 5
0 130 4
0 131 2
0 132 4
0 133 7
0 134 2
0 135 3
0 136 3
0 137 2
0 138 4
0 139 3
0 140 6
0 141 7
0 142 5
0 143 0
0 144 1
0 145 1
0 146 6
0 147 9
0 148 5
0 149 8
0 150 8
0 151 8
0 152 6
0 153 2
0 154 7
0 155 1
0 156 2
0 157 2
0 158 5
0 159 2
0 160 5
0 161 6
0 162 8
0 163 3
0 164 5
0 165 8
0 166 5
0 167 3
0 168 9
0 169 7
0 170 2
0 171 4
0 172 7
0 173 3
0 174 0
0 175 3
0 176 1
0 177 8
0 178 8
0 179 2
0 180 4
0 181 1
0 182 6
0 183 3
0 184 9
0 185 6
0 186 0
0 187 3
0 188 3
0 189 5
0 190 7
0 191 5
0 192 8
0 193 2
0 194 5
0 195 1
0 196 6
0 197 3
0 198 2
0 199 5
0 200 8
0 201 0
0 202 4
0 203 6
0 204 0
0 205 9
0 206 2
0 207 2
0 208 4
0 209 2
0 210 8
0 211 3
0 212 7
0 213 7
0 214 9
0 215 6
0 216 8
0 217 5
0 218 0
0 219 8
0 220 3
0 221 2
0 222 6
0 223 2
0 224 6
0 225 8
0 226 4
0 227 4
0 228 9
0 229 8
0 230 5
0 231 2
0 232 9
0 233 4
0 234 6
0 235 8
0 236 3
0 237 2
0 238 7
0 239 4
0 240 4
0 241 7
0 242 7
0 243 8
0 244 3
0 245 5
0 246 9
0 247 7
0 248 7
0 249 9
0 250 1
0 251 6
0 252 6
0 253 8
0 254 6
0 255 1
0 256 2
0 257 1
0 258 3
0 259 0
0 260 2
0 261 6
0 262 8
0 263 8
0 264 4
0 265 7
0 266 3
0 267 2
0 268 4
0 269 0
0 270 9
0 271 0
0 272 2
0 273 0
0 274 5
0 275 3
0 276 7
0 277 1
0 278 5
0 279 0
0 280 6
0 281 0
0 282 5
0 283 6
0 284 2
0 285 6
0 286 0
0 287 7
0 288 8
0 289 1
0 290 1
0 291 3
0 292 3
0 293 4
0 294 6
0 295 6
0 296 6
0 297 8
0 298 7
0 299 8
0 300 6
0 301 0
0 302 7
0 303 6
0 304 5
0 305 4
0 306 0
0 307 5
0 308 7
0 309 6
0 310 3
0 311 2
0 312 2
0 313 0
0 314 0
0 315 7
0 316 3
0 317 9
0 318 9
0 319 7
0 320 4
0 321 3
0 322 0
0 323 1
0 324 7
0 325 5
0 326 3
0 327 1
0 328 4
0 329 9
0 330 1
0 331 3
0 332 3
0 333 7
0 334 2
0 335 9
0 336 8
0 337 9
0 338 4
0 339 3
0 340 4
0 341 3
0 342 2
0 343 3
0 344 1
0 345 3
0 346 3
0 347 2
0 348 9
0 349 7
0 350 1
0 351 3
0 352 5
0 353 0
0 354 0
0 355 0
0 356 4
0 357 5
0 358 4
0 359 1
0 360 5
0 361 3
0 362 0
0 363 1
0 364 0
0 365 0
0 366 7
0 367 6
0 368 5
0 369 0
0 370 1
0 371 9
0 372 5
0 373 1
0 374 8
0 375 7
0 376 9
0 377 8
0 378 9
0 379 3
0 380 2
0 381 1
0 382 5
0 383 0
0 384 2
0 385 8
0 386 0
0 387 3
0 388 7
0 389 1
0 390 2
0 391 7
0 392 0
0 393 7
0 394 4
0 395 0
0 396 3
0 397 8
0 398 8
0 399 3
0 400 2
0 401 1
0 402 9
0 403 9
0 404 2
0 405 9
0 406 4
0 407 7
0 408 3
0 409 9
0 410 2
0 411 8
0 412 3
0 413 5
0 414 2
0 415 3
0 416 0
0 417 5
0 418 0
0 419 9
0 420 2
0 421 7
0 422 1
0 423 2
0 424 0
0 425 3
0 426 9
0 427 4
0 428 8
0 429 3
0 430 1
0 431 9
0 432 0
0 433 3
0 434 4
0 435 1
0 436 6
0 437 4
0 438 9
0 439 6
0 440 0
0 441 8
0 442 6
0 443 1
0 444 5
0 445 7
0 446 2
0 447 0
0 448 7
0 449 6
0 450 9
0 451 1
0 452 0
0 453 9
0 454 8
0 455 2
0 456 6
0 457 7
0 458 9
0 459 3
0 460 1
0 461 2
0 462 0
0 463 9
0 464 0
0 465 0
0 466 5
0 467 5
0 468 7
0 469 2
0 470 9
0 471 7
0 472 7
0 473 8
0 474 6
0 475 5
0 476 2
0 477 1
0 478 3
0 479 2
0 480 0
0 481 7
0 482 7
0 483 2
0 484 7
0 485 7
0 486 9
0 487 4
0 488 3
0 489 8
0 490 9
0 491 2
0 492 1
0 493 1
0 494 1
0 495 2
0 496 7
0 497 7
0 498 1
0 499 7
0 500 7
0 501 4
0 502 5
0 503 9
0 504 2
0 505 6
0 506 2
0 507 3
0 508 9
0 509 3
0 510 2
0 511 6
0 512 7
0 513 3
0 514 0
0 515 8
0 516 3
0 517 6
0 518 7
0 519 9
0 520 0
0 521 3
0 522 4
0 523 0
0 524 8
0 525 4
0 526 0
0 527 2
0 528 6
0 529 5
0 530 1
0 531 4
0 532 2
0 533 7
0 534 9
0 535 0
0 536 2
0 537 8
0 538 6
0 539 6
0 540 2
0 541 8
0 542 8
0 543 6
0 544 9
0 545 6
0 546 5
0 547 1
0 548 4
0 549 0
0 550 1
0 551 3
0 552 8
0 553 4
0 554 8
0 555 2
0 556 3
0 557 9
0 558 8
0 559 1
0 560 3
0 561 6
0 562 2
0 563 1
0 564 8
0 565 5
0 566 5
0 567 4
0 568 2
0 569 7
0 570 1
0 571 0
0 572 9
0 573 2
0 574 3
0 575 1
0 576 2
0 577 8
0 578 7
0 579 7
0 580 6
0 581 3
0 582 5
0 583 5
0 584 4
0 585 0
0 586 5
0 587 6
0 588 7
0 589 6
0 590 1
0 591 7
0 592 4
0 593 8
0 594 7
0 595 0
0 596 1
0 597 2
0 598 6
0 599 4
0 600 3
0 601 7
0 602 2
0 603 5
0 604 5
0 605 0
0 606 1
0 607 4
0 608 5
0 609 7
0 610 4
0 611 2
0 612 9
0 613 2
0 614 1
0 615 0
0 616 7
0 617 1
0 618 7
0 619 6
0 620 4
0 621 6
0 622 0
0 623 1
0 624 6
0 625 2
0 626 2
0 627 5
0 628 3
0 629 9
0 630 5
0 631 7
0 632 4
0 633 4
0 634 5
0 635 3
0 636 6
0 637 7
0 638 3
0 639 4
0 640 3
0 641 0
0 642 6
0 643 8
0 644 5
0 645 6
0 646 0
0 647 2
0 648 4
0 649 8
0 650 5
0 651 2
0 652 1
0 653 9
0 654 0
0 655 1
0 656 4
0 657 8
0 658 2
0 659 4
0 660 0
0 661 4
0 662 9
0 663 8
0 664 2
0 665 9
0 666 0
0 667 1
0 668 3
0 669 1
0 670 6
0 671 1
0 672 1
0 673 7
0 674 6
0 675 5
0 676 4
0 677 5
0 678 5
0 679 2
0 680 9
0 681 9
0 682 0
0 683 7
0 684 5
0 685 6
0 686 1
0 687 9
0 688 9
0 689 3
0 690 9
0 691 8
0 692 8
0 693 8
0 694 6
0 695 6
0 696 1
0 697 0
0 698 2
0 699 3
0 700 4
0 701 5
0 702 9
0 703 0
0 704 0
0 705 1
0 706 8
0 707 4
0 708 0
0 709 5
0 710 2
0 711 3
0 712 9
0 713 1
0 714 8
0 715 8
0 716 2
0 717 8
0 718 6
0 719 8
0 720 9
0 721 9
0 722 5
0 723 3
0 724 3
0 725 6
0 726 8
0 727 7
0 728 1
0 729 6
0 730 4
0 731 7
0 732 3
0 733 9
0 734 8
0 735 0
0 736 1
0 737 1
0 738 9
0 739 3
0 740 5
0 741 2
0 742 2
0 743 4
0 744 4
0 745 5
0 746 4
0 747 8
0 748 0
0 749 6
0 750 9
0 751 9
0 752 9
0 753 8
0 754 3
0 755 9
0 756 1
0 757 8
0 758 2
0 759 2
0 760 0
0 761 0
0 762 2
0 763 4
0 764 2
0 765 5
0 766 3
0 767 5
